2022-01-13 07:50:00,5001996,5009855,5001700,5009855,5.13975287
2022-01-13 07:55:00,5009000,5013007,5007566,5013007,4.22116351
2022-01-13 08:00:00,5013007,5014506,5008638,5013463,2.9211896
2022-01-13 08:05:00,5009896,5017390,5008505,5017390,5.76946931
2022-01-13 08:10:00,5017089,5020000,5014181,5019228,1.9799023
2022-01-13 08:15:00,5019228,5027222,5019228,5027000,2.15981727
2022-01-13 08:20:00,5027000,5027707,5022557,5024862,7.63927791
2022-01-13 08:25:00,5025700,5028524,5022842,5023048,2.24441132
2022-01-13 08:30:00,5023036,5026075,5019883,5025898,3.26097739
2022-01-13 08:35:00,5023788,5029562,5023522,5028458,5.63407835
2022-01-13 08:40:00,5029800,5030000,5024101,5026101,5.74137905
2022-01-13 08:45:00,5026101,5029281,5024000,5028996,3.38736182
2022-01-13 08:50:00,5028996,5028996,5025279,5027758,0.3574
2022-01-13 08:55:00,5028000,5029787,5026016,5028996,0.959281
2022-01-13 09:00:00,5028996,5035736,5028995,5035736,3.65107534
2022-01-13 09:05:00,5035736,5036376,5027339,5027339,6.30926648
2022-01-13 09:10:00,5029110,5029113,5025344,5029050,3.72601924
2022-01-13 09:15:00,5027314,5029113,5026494,5027426,2.55391949
2022-01-13 09:20:00,5027426,5027426,5023277,5025867,4.90658672
2022-01-13 09:25:00,5025867,5028523,5023773,5028344,6.12296384
2022-01-13 09:30:00,5028950,5043977,5026906,5041242,12.27150445
2022-01-13 09:35:00,5041242,5049734,5038358,5045319,10.7668322
2022-01-13 09:40:00,5045279,5047281,5034450,5034455,6.61627585
2022-01-13 09:45:00,5034500,5034816,5022126,5026000,10.86938797
2022-01-13 09:50:00,5026000,5030405,5024596,5025533,6.75929844
2022-01-13 09:55:00,5022844,5031999,5020004,5030962,5.92660946
2022-01-13 10:00:00,5030694,5033925,5028855,5032781,4.09841501
2022-01-13 10:05:00,5033313,5040000,5033165,5040000,7.09762785
2022-01-13 10:10:00,5039871,5049499,5038925,5038925,15.23060522
2022-01-13 10:15:00,5042319,5048406,5036584,5047230,9.60879297
2022-01-13 10:20:00,5046234,5049858,5042445,5045477,10.87250885
2022-01-13 10:25:00,5042402,5046414,5037069,5038719,6.54310668
2022-01-13 10:30:00,5040000,5042335,5033342,5037398,12.73664361
2022-01-13 10:35:00,5037201,5042843,5031741,5042019,10.87450596
2022-01-13 10:40:00,5040053,5042827,5039937,5039937,2.33197266
2022-01-13 10:45:00,5041512,5041512,5035000,5037827,2.16679793
2022-01-13 10:50:00,5035002,5039451,5034512,5035396,4.75484021
2022-01-13 10:55:00,5038054,5038682,5029768,5034029,6.36391925
2022-01-13 11:00:00,5030844,5032977,5023624,5024607,8.3104899
2022-01-13 11:05:00,5026901,5031856,5021056,5021842,3.35458377
2022-01-13 11:10:00,5021055,5023907,5018267,5021795,10.40540488
2022-01-13 11:15:00,5021793,5021795,5008637,5013113,20.46669275
2022-01-13 11:20:00,5011104,5013309,5004501,5010670,14.4795459
2022-01-13 11:25:00,5012929,5014150,5002496,5002743,5.91677558
2022-01-13 11:30:00,5003814,5008463,4992257,5008155,26.2986358
2022-01-13 11:35:00,5008284,5014150,5008131,5009446,19.44875474
