2021-10-27 13:00:00,6703557,6724800,6683476,6720546,46.08392353
2021-10-27 13:15:00,6720546,6738258,6710000,6735988,20.58948019
2021-10-27 13:30:00,6738258,6739563,6708000,6710000,14.91864765
2021-10-27 13:45:00,6711247,6722993,6700000,6722993,22.99757724
2021-10-27 14:00:00,6720612,6736192,6704518,6710000,17.63037853
2021-10-27 14:15:00,6713667,6723157,6704320,6704320,16.90224083
2021-10-27 14:30:00,6707646,6720000,6690312,6697000,15.11143367
2021-10-27 14:45:00,6700000,6742053,6697263,6726866,14.97539748
2021-10-27 15:00:00,6727765,6766697,6727254,6743043,29.78690302
2021-10-27 15:15:00,6744070,6765188,6733864,6762348,23.34964547
2021-10-27 15:30:00,6761785,6761785,6717773,6722905,11.72779173
2021-10-27 15:45:00,6718627,6740110,6707408,6709040,8.99298895
2021-10-27 16:00:00,6709748,6717735,6697000,6703449,9.78228238
2021-10-27 16:15:00,6706226,6726370,6675837,6686129,23.16224796
2021-10-27 16:30:00,6690000,6702709,6670000,6675998,22.66434036
2021-10-27 16:45:00,6673574,6710514,6671922,6705018,12.84445356
2021-10-27 17:00:00,6709999,6725193,6697000,6707821,6.43865112
2021-10-27 17:15:00,6707500,6737888,6705501,6729271,8.36304272
2021-10-27 17:30:00,6733697,6737888,6722927,6727640,1.98414119
2021-10-27 17:45:00,6727640,6735760,6704000,6711139,5.6458459
2021-10-27 18:00:00,6710591,6720050,6704003,6717439,3.3685277
2021-10-27 18:15:00,6714774,6730000,6699176,6700339,19.65778979
2021-10-27 18:30:00,6700000,6724264,6694501,6716934,5.96463086
2021-10-27 18:45:00,6716849,6718765,6702145,6705376,3.50642048
2021-10-27 19:00:00,6703138,6707923,6690284,6694408,6.22373364
2021-10-27 19:15:00,6678944,6682321,6644400,6647000,12.01353533
2021-10-27 19:30:00,6648097,6678000,6630000,6658210,21.90627767
2021-10-27 19:45:00,6654085,6675630,6625431,6653038,21.02522013
2021-10-27 20:00:00,6660630,6740000,6650313,6735622,23.6895858
2021-10-27 20:15:00,6733188,6792000,6707764,6718929,28.96025788
2021-10-27 20:30:00,6713187,6731175,6697344,6702171,16.09075189
2021-10-27 20:45:00,6704153,6715160,6672583,6674535,21.57724174
2021-10-27 21:00:00,6676615,6720678,6672583,6706343,26.51097429
2021-10-27 21:15:00,6709971,6719303,6691552,6708923,6.48985433
2021-10-27 21:30:00,6712483,6722880,6701710,6706741,5.05635841
2021-10-27 21:45:00,6706000,6728517,6702644,6724003,3.25145154
2021-10-27 22:00:00,6724003,6737344,6698486,6698842,7.99718957
2021-10-27 22:15:00,6702044,6708378,6685001,6685004,13.93685415
2021-10-27 22:30:00,6687172,6704000,6679058,6700525,7.99524912
2021-10-27 22:45:00,6704000,6707181,6670000,6671645,21.29282598
2021-10-27 23:00:00,6670380,6697772,6665521,6696041,17.40835902
2021-10-27 23:15:00,6698343,6710000,6684774,6687842,10.44697316
2021-10-27 23:30:00,6687037,6687796,6650538,6654519,28.53734654
2021-10-27 23:45:00,6653626,6670745,6650600,6660250,14.41778795
2021-10-28 00:00:00,6662148,6688913,6650729,6656683,21.17648944
2021-10-28 00:15:00,6658341,6703332,6645792,6693329,29.9941856
2021-10-28 00:30:00,6691363,6708996,6685000,6686537,19.28845652
2021-10-28 00:45:00,6680802,6687500,6655019,6668177,28.27804677
2021-10-28 01:00:00,6667813,6672903,6638842,6640666,24.78778717
2021-10-28 01:15:00,6640619,6690186,6620000,6686160,39.93966817
2021-10-28 01:30:00,6681834,6699501,6670187,6684654,16.40428834
2021-10-28 01:45:00,6686381,6716128,6674709,6711012,27.08832625
2021-10-28 02:00:00,6704056,6714998,6685973,6708000,17.99700651
2021-10-28 02:15:00,6708000,6710000,6681292,6685361,12.95126295
2021-10-28 02:30:00,6686916,6694657,6674648,6674648,15.24291715
2021-10-28 02:45:00,6675000,6695927,6675000,6688443,16.18219834
2021-10-28 03:00:00,6688440,6704652,6686385,6704652,13.15228229
2021-10-28 03:15:00,6704000,6728994,6702827,6720016,20.26583852
2021-10-28 03:30:00,6719967,6722795,6675279,6689442,15.40743942
2021-10-28 03:45:00,6690301,6702084,6685000,6689296,8.92057243
2021-10-28 04:00:00,6688527,6702000,6680424,6700742,10.03523485
2021-10-28 04:15:00,6700000,6735000,6696690,6731635,28.33454257
2021-10-28 04:30:00,6731635,6731635,6695616,6698109,21.02921393
2021-10-28 04:45:00,6699000,6704056,6688521,6695972,24.18172215
2021-10-28 05:00:00,6700603,6700603,6677777,6687008,18.58993471
2021-10-28 05:15:00,6689401,6720000,6686722,6704662,23.48737677
2021-10-28 05:30:00,6704500,6717587,6688132,6709998,10.14975936
2021-10-28 05:45:00,6710444,6721500,6675000,6710837,26.92482397
2021-10-28 06:00:00,6710837,6715084,6697421,6713616,10.87188714
2021-10-28 06:15:00,6715000,6722315,6678701,6699598,34.66833368
2021-10-28 06:30:00,6695005,6724609,6677480,6723192,36.1682451
2021-10-28 06:45:00,6722942,6730400,6704511,6718684,18.76112544
2021-10-28 07:00:00,6718952,6735000,6716593,6721486,14.93608211
2021-10-28 07:15:00,6720000,6737810,6706169,6711590,14.22969443
2021-10-28 07:30:00,6711839,6717498,6703489,6713495,7.08888496
2021-10-28 07:45:00,6713496,6714999,6700670,6700700,4.96211715
2021-10-28 08:00:00,6706084,6724998,6701334,6712637,15.23485327
2021-10-28 08:15:00,6712637,6739376,6708193,6739375,16.02550824
2021-10-28 08:30:00,6737568,6794000,6732771,6791942,52.02854429
2021-10-28 08:45:00,6791942,6865951,6789353,6857790,57.99909874
2021-10-28 09:00:00,6855555,6904319,6842121,6896000,99.55012941
2021-10-28 09:15:00,6894841,6919948,6888000,6910000,58.10142154
2021-10-28 09:30:00,6910000,6910758,6872611,6883752,32.59811597
2021-10-28 09:45:00,6885000,6904003,6877472,6904003,26.27429124
2021-10-28 10:00:00,6905372,6972949,6901286,6941432,70.31858232
2021-10-28 10:15:00,6943067,6953155,6922779,6936691,31.38395407
2021-10-28 10:30:00,6938440,6946098,6926800,6946098,20.10407692
2021-10-28 10:45:00,6947000,6961000,6940498,6947349,34.18675774
2021-10-28 11:00:00,6950000,6957291,6925001,6940000,19.0692444
2021-10-28 11:15:00,6941093,6945820,6923289,6923289,8.49282839
2021-10-28 11:30:00,6923289,6938000,6911450,6926136,20.00118543
2021-10-28 11:45:00,6928000,6933795,6918711,6920519,9.70731718
2021-10-28 12:00:00,6920519,6937000,6920232,6933481,20.0719569
2021-10-28 12:15:00,6933478,6947765,6924658,6941647,19.35386648
2021-10-28 12:30:00,6942647,6947173,6937041,6938440,9.39476001
2021-10-28 12:45:00,6937777,6968000,6930502,6953812,38.38666435
2021-10-28 13:00:00,6955656,6963499,6943228,6954999,15.67298777
