2021-04-26 07:00:00,5673144,5736000,5661108,5713988,409.5173606
2021-04-26 08:00:00,5713987,5723000,5660500,5705137,276.13358421
2021-04-26 09:00:00,5705134,5717243,5668534,5677049,149.39528051
2021-04-26 10:00:00,5676000,5788888,5639315,5769450,341.34733905
2021-04-26 11:00:00,5769815,5776893,5734000,5747601,199.88124791
2021-04-26 12:00:00,5747020,5820517,5746023,5815797,378.58446313
2021-04-26 13:00:00,5816140,5844381,5795812,5800737,350.45538215
2021-04-26 14:00:00,5800000,5834315,5765000,5814337,268.69438332
2021-04-26 15:00:00,5811527,5827828,5775152,5795700,159.67181217
2021-04-26 16:00:00,5797339,5816834,5772680,5806651,127.77013356
2021-04-26 17:00:00,5806186,5823000,5734000,5773962,227.5990465
2021-04-26 18:00:00,5772886,5884300,5771608,5852659,138.62825558
2021-04-26 19:00:00,5852511,5878855,5839000,5878855,45.33487553
2021-04-26 20:00:00,5877282,5877282,5820708,5852007,60.08880161
2021-04-26 21:00:00,5852321,5852321,5758305,5760971,112.12314625
2021-04-26 22:00:00,5758351,5800000,5696009,5778657,345.69345587
2021-04-26 23:00:00,5779101,5877593,5727271,5808145,309.4997428
2021-04-27 00:00:00,5804467,5857999,5792191,5856666,121.8371727
2021-04-27 01:00:00,5854780,5869836,5799812,5814655,243.58750746
2021-04-27 02:00:00,5814557,5845377,5808000,5835950,90.93488039
2021-04-27 03:00:00,5836815,5859500,5831992,5840665,117.6796534
2021-04-27 04:00:00,5840665,5841879,5781853,5805994,201.64459899
2021-04-27 05:00:00,5807433,5819000,5785000,5799952,100.82413142
2021-04-27 06:00:00,5799952,5850000,5796308,5843001,165.72300154
2021-04-27 07:00:00,5843996,5944000,5843996,5937065,388.39791847
2021-04-27 08:00:00,5936954,5952280,5896977,5919698,192.76848779
2021-04-27 09:00:00,5920179,5963666,5905563,5914483,199.36505952
2021-04-27 10:00:00,5914293,5938137,5904978,5918200,105.29487937
2021-04-27 11:00:00,5918200,5942000,5910500,5934097,99.6689664
2021-04-27 12:00:00,5934097,5984095,5927148,5975614,198.22123271
2021-04-27 13:00:00,5977968,5993752,5943333,5952377,172.53603003
2021-04-27 14:00:00,5952377,5975000,5912799,5948033,172.48641927
2021-04-27 15:00:00,5948882,5980000,5910000,5967349,220.02921873
2021-04-27 16:00:00,5967350,6002700,5955910,5976443,150.86228671
2021-04-27 17:00:00,5973651,5985166,5931844,5945880,109.62894659
2021-04-27 18:00:00,5945000,5970160,5903695,5967200,116.59942417
2021-04-27 19:00:00,5966553,5980000,5942411,5979714,60.66890301
2021-04-27 20:00:00,5972344,5980000,5942411,5959872,64.21070361
2021-04-27 21:00:00,5961325,6000088,5960249,5994480,58.76637164
2021-04-27 22:00:00,5994070,6031310,5964350,6014844,118.50440824
2021-04-27 23:00:00,6013008,6023393,5981002,5984746,127.66086307
2021-04-28 00:00:00,5982088,6000000,5965000,5994000,77.25933575
2021-04-28 01:00:00,5992831,6048000,5992723,6042229,172.4280039
2021-04-28 02:00:00,6042229,6082000,6034000,6058122,215.87473072
2021-04-28 03:00:00,6058407,6074506,6027000,6027257,149.26084963
2021-04-28 04:00:00,6027234,6031546,5967000,5967545,249.38017915
2021-04-28 05:00:00,5969000,5994000,5953267,5967448,206.29885747
2021-04-28 06:00:00,5970951,5984392,5926557,5946079,146.82767934
2021-04-28 07:00:00,5947705,5952548,5867199,5908857,333.81066162
2021-04-28 08:00:00,5908698,5954544,5900000,5925744,127.73346097
2021-04-28 09:00:00,5924667,5955064,5895909,5895909,127.49779355
2021-04-28 10:00:00,5895909,5930749,5882518,5912313,115.69306279
2021-04-28 11:00:00,5912308,5940000,5900000,5935009,89.36085684
2021-04-28 12:00:00,5935008,6010691,5933441,5982013,221.26295591
2021-04-28 13:00:00,5982014,6030300,5970901,6018848,223.24411068
2021-04-28 14:00:00,6018557,6020584,5954253,5973396,149.21263108
2021-04-28 15:00:00,5973715,5983749,5932003,5940978,109.5715513
2021-04-28 16:00:00,5940978,5951043,5899999,5921111,109.86415943
2021-04-28 17:00:00,5920001,5970000,5912460,5959960,108.50914484
2021-04-28 18:00:00,5960345,5992988,5942112,5977768,53.62658851
2021-04-28 19:00:00,5979200,5998999,5945296,5976601,58.32356072
2021-04-28 20:00:00,5977046,6026971,5932214,6020097,64.37032722
2021-04-28 21:00:00,6021477,6119333,5902000,5915001,433.72844402
2021-04-28 22:00:00,5915000,5969027,5880013,5961136,104.89422543
2021-04-28 23:00:00,5963660,5965226,5905450,5918427,64.36096706
2021-04-29 00:00:00,5918939,5964172,5910800,5955697,79.06459329
2021-04-29 01:00:00,5959020,5995000,5941380,5943002,95.64158508
2021-04-29 02:00:00,5945023,5951643,5917886,5935813,102.81527638
2021-04-29 03:00:00,5934963,5953827,5906867,5935923,117.31393719
